areaCode,areaName,areaType,date,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate
E12000004,East Midlands,region,30/11/2020,1461,45,,
E12000004,East Midlands,region,29/11/2020,808,46,,
E12000004,East Midlands,region,28/11/2020,889,54,,
E12000004,East Midlands,region,27/11/2020,1126,51,,
E12000004,East Midlands,region,26/11/2020,1185,51,,
E12000004,East Midlands,region,25/11/2020,1353,48,,
E12000004,East Midlands,region,24/11/2020,1476,51,,
E12000004,East Midlands,region,23/11/2020,1656,51,,
E12000004,East Midlands,region,22/11/2020,1031,57,,
E12000004,East Midlands,region,21/11/2020,1106,43,,
E12000004,East Midlands,region,20/11/2020,1500,47,,
E12000004,East Midlands,region,19/11/2020,1516,51,,
E12000004,East Midlands,region,18/11/2020,1858,56,,
E12000004,East Midlands,region,17/11/2020,2140,44,,
E12000004,East Midlands,region,16/11/2020,2611,47,,
E12000004,East Midlands,region,15/11/2020,1423,45,,
E12000004,East Midlands,region,14/11/2020,1731,49,,
E12000004,East Midlands,region,13/11/2020,2177,41,,
E12000004,East Midlands,region,12/11/2020,2199,44,,
E12000004,East Midlands,region,11/11/2020,2685,29,,
E12000004,East Midlands,region,10/11/2020,2694,35,,
E12000004,East Midlands,region,09/11/2020,3034,52,,
E12000004,East Midlands,region,08/11/2020,2051,43,,
E12000004,East Midlands,region,07/11/2020,1783,32,,
E12000004,East Midlands,region,06/11/2020,2340,34,,
E12000004,East Midlands,region,05/11/2020,2231,30,,
E12000004,East Midlands,region,04/11/2020,2180,36,,
E12000004,East Midlands,region,03/11/2020,2393,25,,
E12000004,East Midlands,region,02/11/2020,3292,37,,
E12000004,East Midlands,region,01/11/2020,1248,32,,
E12000004,East Midlands,region,31/10/2020,1529,30,,
E12000004,East Midlands,region,30/10/2020,2086,27,,
E12000004,East Midlands,region,29/10/2020,2121,21,,
E12000004,East Midlands,region,28/10/2020,2171,29,,
E12000004,East Midlands,region,27/10/2020,2075,24,,
E12000004,East Midlands,region,26/10/2020,2387,22,,
E12000004,East Midlands,region,25/10/2020,1493,22,,
E12000004,East Midlands,region,24/10/2020,1478,22,,
E12000004,East Midlands,region,23/10/2020,1859,20,,
E12000004,East Midlands,region,22/10/2020,2147,25,,
E12000004,East Midlands,region,21/10/2020,2142,11,,
E12000004,East Midlands,region,20/10/2020,2141,17,,
E12000004,East Midlands,region,19/10/2020,2404,9,,
E12000004,East Midlands,region,18/10/2020,1100,6,,
E12000004,East Midlands,region,17/10/2020,1220,17,,
E12000004,East Midlands,region,16/10/2020,1308,10,,
E12000004,East Midlands,region,15/10/2020,1447,14,,
E12000004,East Midlands,region,14/10/2020,1821,9,,
E12000004,East Midlands,region,13/10/2020,1595,10,,
E12000004,East Midlands,region,12/10/2020,1793,6,,
E12000004,East Midlands,region,11/10/2020,1117,7,,
E12000004,East Midlands,region,10/10/2020,1152,3,,
E12000004,East Midlands,region,09/10/2020,1455,5,,
E12000004,East Midlands,region,08/10/2020,1954,2,,
E12000004,East Midlands,region,07/10/2020,1729,4,,
E12000004,East Midlands,region,06/10/2020,1520,3,,
E12000004,East Midlands,region,05/10/2020,1581,3,,
E12000004,East Midlands,region,04/10/2020,1178,4,,
E12000004,East Midlands,region,03/10/2020,1027,7,,
E12000004,East Midlands,region,02/10/2020,1215,1,,
E12000004,East Midlands,region,01/10/2020,1064,2,,
E12000004,East Midlands,region,30/09/2020,884,2,,
E12000004,East Midlands,region,29/09/2020,611,3,,
E12000004,East Midlands,region,28/09/2020,566,1,,
E12000004,East Midlands,region,27/09/2020,402,4,,
E12000004,East Midlands,region,26/09/2020,322,1,,
E12000004,East Midlands,region,25/09/2020,330,3,,
E12000004,East Midlands,region,24/09/2020,334,3,,
E12000004,East Midlands,region,23/09/2020,297,1,,
E12000004,East Midlands,region,22/09/2020,271,3,,
E12000004,East Midlands,region,21/09/2020,292,3,,
E12000004,East Midlands,region,20/09/2020,266,0,,
E12000004,East Midlands,region,19/09/2020,251,2,,
E12000004,East Midlands,region,18/09/2020,259,1,,
E12000004,East Midlands,region,17/09/2020,252,0,,
E12000004,East Midlands,region,16/09/2020,250,1,,
E12000004,East Midlands,region,15/09/2020,214,1,,
E12000004,East Midlands,region,14/09/2020,205,1,,
E12000004,East Midlands,region,13/09/2020,123,1,,
E12000004,East Midlands,region,12/09/2020,146,5,,
E12000004,East Midlands,region,11/09/2020,221,0,,
E12000004,East Midlands,region,10/09/2020,212,0,,
E12000004,East Midlands,region,09/09/2020,254,1,,
E12000004,East Midlands,region,08/09/2020,320,0,,
E12000004,East Midlands,region,07/09/2020,351,1,,
E12000004,East Midlands,region,06/09/2020,138,1,,
E12000004,East Midlands,region,05/09/2020,164,0,,
E12000004,East Midlands,region,04/09/2020,185,2,,
E12000004,East Midlands,region,03/09/2020,245,0,,
E12000004,East Midlands,region,02/09/2020,253,2,,
E12000004,East Midlands,region,01/09/2020,161,1,,
E12000004,East Midlands,region,31/08/2020,88,1,,
E12000004,East Midlands,region,30/08/2020,61,2,,
E12000004,East Midlands,region,29/08/2020,48,0,,
E12000004,East Midlands,region,28/08/2020,96,0,,
E12000004,East Midlands,region,27/08/2020,88,1,,
E12000004,East Midlands,region,26/08/2020,95,0,,
E12000004,East Midlands,region,25/08/2020,76,2,,
E12000004,East Midlands,region,24/08/2020,89,0,,
E12000004,East Midlands,region,23/08/2020,52,0,,
E12000004,East Midlands,region,22/08/2020,51,1,,
E12000004,East Midlands,region,21/08/2020,103,1,,
E12000004,East Midlands,region,20/08/2020,102,1,,
E12000004,East Midlands,region,19/08/2020,104,0,,
E12000004,East Midlands,region,18/08/2020,78,0,,
E12000004,East Midlands,region,17/08/2020,139,0,,
E12000004,East Midlands,region,16/08/2020,58,0,,
E12000004,East Midlands,region,15/08/2020,55,0,,
E12000004,East Midlands,region,14/08/2020,88,0,,
E12000004,East Midlands,region,13/08/2020,112,1,,
E12000004,East Midlands,region,12/08/2020,124,1,,
E12000004,East Midlands,region,11/08/2020,179,2,,
E12000004,East Midlands,region,10/08/2020,211,2,,
E12000004,East Midlands,region,09/08/2020,72,0,,
E12000004,East Midlands,region,08/08/2020,73,1,,
E12000004,East Midlands,region,07/08/2020,93,0,,
E12000004,East Midlands,region,06/08/2020,116,0,,
E12000004,East Midlands,region,05/08/2020,119,0,,
E12000004,East Midlands,region,04/08/2020,95,2,,
E12000004,East Midlands,region,03/08/2020,109,1,,
E12000004,East Midlands,region,02/08/2020,54,2,,
E12000004,East Midlands,region,01/08/2020,71,0,,
E12000004,East Midlands,region,31/07/2020,75,0,,
E12000004,East Midlands,region,30/07/2020,113,1,,
E12000004,East Midlands,region,29/07/2020,110,1,,
E12000004,East Midlands,region,28/07/2020,76,1,,
E12000004,East Midlands,region,27/07/2020,94,1,,
E12000004,East Midlands,region,26/07/2020,39,4,,
E12000004,East Midlands,region,25/07/2020,44,2,,
E12000004,East Midlands,region,24/07/2020,84,0,,
E12000004,East Midlands,region,23/07/2020,94,1,,
E12000004,East Midlands,region,22/07/2020,89,0,,
E12000004,East Midlands,region,21/07/2020,68,5,,
E12000004,East Midlands,region,20/07/2020,83,2,,
E12000004,East Midlands,region,19/07/2020,48,3,,
E12000004,East Midlands,region,18/07/2020,64,1,,
E12000004,East Midlands,region,17/07/2020,81,2,,
E12000004,East Midlands,region,16/07/2020,92,4,,
E12000004,East Midlands,region,15/07/2020,114,4,,
E12000004,East Midlands,region,14/07/2020,89,2,,
E12000004,East Midlands,region,13/07/2020,107,1,,
E12000004,East Midlands,region,12/07/2020,46,2,,
E12000004,East Midlands,region,11/07/2020,96,2,,
E12000004,East Midlands,region,10/07/2020,99,2,,
E12000004,East Midlands,region,09/07/2020,96,5,,
E12000004,East Midlands,region,08/07/2020,111,2,,
E12000004,East Midlands,region,07/07/2020,109,2,,
E12000004,East Midlands,region,06/07/2020,140,3,,
E12000004,East Midlands,region,05/07/2020,128,4,,
E12000004,East Midlands,region,04/07/2020,85,2,,
E12000004,East Midlands,region,03/07/2020,108,1,,
E12000004,East Midlands,region,02/07/2020,106,4,,
E12000004,East Midlands,region,01/07/2020,121,4,,
E12000004,East Midlands,region,30/06/2020,130,5,,
E12000004,East Midlands,region,29/06/2020,129,5,,
E12000004,East Midlands,region,28/06/2020,80,4,,
E12000004,East Midlands,region,27/06/2020,88,6,,
E12000004,East Midlands,region,26/06/2020,114,5,,
E12000004,East Midlands,region,25/06/2020,127,12,,
E12000004,East Midlands,region,24/06/2020,174,13,,
E12000004,East Midlands,region,23/06/2020,172,6,,
E12000004,East Midlands,region,22/06/2020,180,7,,
E12000004,East Midlands,region,21/06/2020,130,7,,
E12000004,East Midlands,region,20/06/2020,141,12,,
E12000004,East Midlands,region,19/06/2020,154,9,,
E12000004,East Midlands,region,18/06/2020,167,12,,
E12000004,East Midlands,region,17/06/2020,164,6,,
E12000004,East Midlands,region,16/06/2020,161,6,,
E12000004,East Midlands,region,15/06/2020,167,8,,
E12000004,East Midlands,region,14/06/2020,146,12,,
E12000004,East Midlands,region,13/06/2020,131,5,,
E12000004,East Midlands,region,12/06/2020,175,12,,
E12000004,East Midlands,region,11/06/2020,183,18,,
E12000004,East Midlands,region,10/06/2020,167,11,,
E12000004,East Midlands,region,09/06/2020,179,13,,
E12000004,East Midlands,region,08/06/2020,174,16,,
E12000004,East Midlands,region,07/06/2020,128,12,,
E12000004,East Midlands,region,06/06/2020,104,16,,
E12000004,East Midlands,region,05/06/2020,154,8,,
E12000004,East Midlands,region,04/06/2020,145,15,,
E12000004,East Midlands,region,03/06/2020,172,19,,
E12000004,East Midlands,region,02/06/2020,220,12,,
E12000004,East Midlands,region,01/06/2020,218,17,,
E12000004,East Midlands,region,31/05/2020,148,14,,
E12000004,East Midlands,region,30/05/2020,142,17,,
E12000004,East Midlands,region,29/05/2020,170,10,,
E12000004,East Midlands,region,28/05/2020,192,19,,
E12000004,East Midlands,region,27/05/2020,196,21,,
E12000004,East Midlands,region,26/05/2020,162,23,,
E12000004,East Midlands,region,25/05/2020,192,19,,
E12000004,East Midlands,region,24/05/2020,146,14,,
E12000004,East Midlands,region,23/05/2020,165,29,,
E12000004,East Midlands,region,22/05/2020,239,21,,
E12000004,East Midlands,region,21/05/2020,279,24,,
E12000004,East Midlands,region,20/05/2020,274,24,,
E12000004,East Midlands,region,19/05/2020,292,22,,
E12000004,East Midlands,region,18/05/2020,271,27,,
E12000004,East Midlands,region,17/05/2020,203,16,,
E12000004,East Midlands,region,16/05/2020,256,22,,
E12000004,East Midlands,region,15/05/2020,253,19,,
E12000004,East Midlands,region,14/05/2020,223,31,,
E12000004,East Midlands,region,13/05/2020,299,16,,
E12000004,East Midlands,region,12/05/2020,323,33,,
E12000004,East Midlands,region,11/05/2020,319,30,,
E12000004,East Midlands,region,10/05/2020,196,24,,
E12000004,East Midlands,region,09/05/2020,176,34,,
E12000004,East Midlands,region,08/05/2020,269,31,,
E12000004,East Midlands,region,07/05/2020,310,33,,
E12000004,East Midlands,region,06/05/2020,333,35,,
E12000004,East Midlands,region,05/05/2020,284,39,,
E12000004,East Midlands,region,04/05/2020,237,42,,
E12000004,East Midlands,region,03/05/2020,170,40,,
E12000004,East Midlands,region,02/05/2020,200,33,,
E12000004,East Midlands,region,01/05/2020,295,40,,
E12000004,East Midlands,region,30/04/2020,295,42,,
E12000004,East Midlands,region,29/04/2020,379,50,,
E12000004,East Midlands,region,28/04/2020,272,43,,
E12000004,East Midlands,region,27/04/2020,318,44,,
E12000004,East Midlands,region,26/04/2020,241,48,,
E12000004,East Midlands,region,25/04/2020,246,41,,
E12000004,East Midlands,region,24/04/2020,298,40,,
E12000004,East Midlands,region,23/04/2020,275,51,,
E12000004,East Midlands,region,22/04/2020,334,38,,
E12000004,East Midlands,region,21/04/2020,220,40,,
E12000004,East Midlands,region,20/04/2020,187,65,,
E12000004,East Midlands,region,19/04/2020,247,52,,
E12000004,East Midlands,region,18/04/2020,193,48,,
E12000004,East Midlands,region,17/04/2020,257,61,,
E12000004,East Midlands,region,16/04/2020,266,31,,
E12000004,East Midlands,region,15/04/2020,216,67,,
E12000004,East Midlands,region,14/04/2020,210,61,,
E12000004,East Midlands,region,13/04/2020,171,49,,
E12000004,East Midlands,region,12/04/2020,215,57,,
E12000004,East Midlands,region,11/04/2020,173,63,,
E12000004,East Midlands,region,10/04/2020,173,56,,
E12000004,East Midlands,region,09/04/2020,233,63,,
E12000004,East Midlands,region,08/04/2020,187,67,,
E12000004,East Midlands,region,07/04/2020,229,49,,
E12000004,East Midlands,region,06/04/2020,219,68,,
E12000004,East Midlands,region,05/04/2020,148,60,,
E12000004,East Midlands,region,04/04/2020,190,53,,
E12000004,East Midlands,region,03/04/2020,254,52,,
E12000004,East Midlands,region,02/04/2020,213,46,,
E12000004,East Midlands,region,01/04/2020,301,44,,
E12000004,East Midlands,region,31/03/2020,278,37,,
E12000004,East Midlands,region,30/03/2020,209,24,,
E12000004,East Midlands,region,29/03/2020,128,25,,
E12000004,East Midlands,region,28/03/2020,157,23,,
E12000004,East Midlands,region,27/03/2020,135,21,,
E12000004,East Midlands,region,26/03/2020,154,18,,
E12000004,East Midlands,region,25/03/2020,116,11,,
E12000004,East Midlands,region,24/03/2020,137,14,,
E12000004,East Midlands,region,23/03/2020,117,10,,
E12000004,East Midlands,region,22/03/2020,99,14,,
E12000004,East Midlands,region,21/03/2020,71,2,,
E12000004,East Midlands,region,20/03/2020,54,4,,
E12000004,East Midlands,region,19/03/2020,64,1,,
E12000004,East Midlands,region,18/03/2020,46,3,,
E12000004,East Midlands,region,17/03/2020,33,0,,
E12000004,East Midlands,region,16/03/2020,32,4,,
E12000004,East Midlands,region,15/03/2020,26,0,,
E12000004,East Midlands,region,14/03/2020,19,1,,
E12000004,East Midlands,region,13/03/2020,21,1,,
E12000004,East Midlands,region,12/03/2020,17,1,,
E12000004,East Midlands,region,11/03/2020,25,0,,
E12000004,East Midlands,region,10/03/2020,12,0,,
E12000004,East Midlands,region,09/03/2020,10,0,,
E12000004,East Midlands,region,08/03/2020,1,0,,
E12000004,East Midlands,region,07/03/2020,5,0,,
E12000004,East Midlands,region,06/03/2020,7,0,,
E12000004,East Midlands,region,05/03/2020,3,0,,
E12000004,East Midlands,region,04/03/2020,2,0,,
E12000004,East Midlands,region,03/03/2020,7,1,,
E12000004,East Midlands,region,02/03/2020,2,,,
E12000004,East Midlands,region,01/03/2020,1,,,
E12000004,East Midlands,region,29/02/2020,1,,,
E12000004,East Midlands,region,28/02/2020,1,,,
E12000004,East Midlands,region,27/02/2020,1,,,
E12000004,East Midlands,region,26/02/2020,0,,,
E12000004,East Midlands,region,25/02/2020,1,,,
E12000004,East Midlands,region,24/02/2020,0,,,
E12000004,East Midlands,region,23/02/2020,0,,,
E12000004,East Midlands,region,22/02/2020,0,,,
E12000004,East Midlands,region,21/02/2020,1,,,
E12000005,West Midlands,region,17/05/2023,50,,29,29
E12000005,West Midlands,region,16/05/2023,95,,19,22
E12000005,West Midlands,region,15/05/2023,131,2,11,19
E12000005,West Midlands,region,14/05/2023,104,5,5,12
E12000005,West Midlands,region,13/05/2023,77,0,54,63
E12000005,West Midlands,region,12/05/2023,118,6,31,38
E12000005,West Midlands,region,11/05/2023,120,4,15,19
E12000005,West Midlands,region,10/05/2023,145,5,13,28
E12000005,West Midlands,region,09/05/2023,150,8,21,33
E12000005,West Midlands,region,08/05/2023,137,11,0,0
E12000005,West Midlands,region,07/05/2023,121,10,1,3
E12000005,West Midlands,region,06/05/2023,124,7,14,45
E12000005,West Midlands,region,05/05/2023,150,6,23,38
E12000005,West Midlands,region,04/05/2023,138,3,26,32
E12000005,West Midlands,region,03/05/2023,188,4,25,32
E12000005,West Midlands,region,02/05/2023,184,8,28,50
E12000005,West Midlands,region,01/05/2023,193,4,4,2
E12000005,West Midlands,region,30/04/2023,131,7,6,14
E12000005,West Midlands,region,29/04/2023,118,13,40,78
E12000005,West Midlands,region,28/04/2023,169,8,18,36
E12000005,West Midlands,region,27/04/2023,170,4,33,41
E12000005,West Midlands,region,26/04/2023,202,10,21,41
E12000005,West Midlands,region,25/04/2023,180,11,38,26
E12000005,West Midlands,region,24/04/2023,184,3,39,39
E12000005,West Midlands,region,23/04/2023,155,7,9,13
E12000005,West Midlands,region,22/04/2023,131,6,53,90
E12000005,West Midlands,region,21/04/2023,159,11,16,26
E12000005,West Midlands,region,20/04/2023,164,15,31,44
E12000005,West Midlands,region,19/04/2023,236,12,34,45
E12000005,West Midlands,region,18/04/2023,210,8,39,36
E12000005,West Midlands,region,17/04/2023,272,16,60,55
E12000005,West Midlands,region,16/04/2023,185,13,3,4
E12000005,West Midlands,region,15/04/2023,133,13,15,17
E12000005,West Midlands,region,14/04/2023,181,7,17,14
E12000005,West Midlands,region,13/04/2023,216,11,15,22
E12000005,West Midlands,region,12/04/2023,230,9,11,18
E12000005,West Midlands,region,11/04/2023,274,15,19,17
E12000005,West Midlands,region,10/04/2023,255,14,2,2
E12000005,West Midlands,region,09/04/2023,181,11,1,0
E12000005,West Midlands,region,08/04/2023,161,8,5,21
E12000005,West Midlands,region,07/04/2023,158,15,1,0
E12000005,West Midlands,region,06/04/2023,224,17,9,19
E12000005,West Midlands,region,05/04/2023,269,12,15,16
E12000005,West Midlands,region,04/04/2023,245,12,21,20
E12000005,West Midlands,region,03/04/2023,268,11,5,17
E12000005,West Midlands,region,02/04/2023,243,11,6,2
E12000005,West Midlands,region,01/04/2023,229,15,10,29
E12000005,West Midlands,region,31/03/2023,260,11,14,24
E12000005,West Midlands,region,30/03/2023,304,9,9,7
E12000005,West Midlands,region,29/03/2023,346,9,6,17
E12000005,West Midlands,region,28/03/2023,351,11,4,9
E12000005,West Midlands,region,27/03/2023,422,15,4,11
E12000005,West Midlands,region,26/03/2023,377,14,1,10
